 # H2O visible 
 # For interval boundaries, see corresponding files  
 #Temperature(K)  100,  150,  200,  250,  300,  350,  400,  600, 
 #P(bar) 1.00e-05, 1.00e-04, 1.00e-03, 1.00e-02, 1.00e-01, 1.00e+00, 1.00e+01, 1.00e+02, 

  Quadrature weights w(quad)        Quadrature abscissas (g)
  1.00000   2.06703e-27 9.49072e-27 5.77761e-26 4.18092e-25 8.69852e-25 1.02278e-24 1.41996e-24 2.29430e-24 
 10.00000   2.49415e-27 7.78296e-27 4.93647e-26 3.35469e-25 5.18502e-25 5.77899e-25 6.45734e-25 7.60719e-25 
100.00000   8.10546e-29 2.51499e-28 1.65858e-27 9.99455e-27 1.38615e-26 1.45295e-26 1.53874e-26 1.74611e-26 

         11
          200.0
  0.00001   1.77868e-31 5.45614e-30 5.32194e-28 3.69486e-26 2.85687e-25 5.46116e-25 1.74933e-24 1.09959e-23 
  0.00010   1.49864e-30 2.46310e-29 7.73914e-28 3.82091e-26 2.87061e-25 5.47064e-25 1.75043e-24 1.09840e-23 
  0.00100   1.28470e-29 1.25593e-28 1.83813e-27 4.64170e-26 3.01140e-25 5.60463e-25 1.76369e-24 1.08929e-23 
  0.01000   1.09882e-28 7.55428e-28 7.25084e-27 8.82161e-26 4.20474e-25 6.93731e-25 1.90671e-24 1.01715e-23 
  0.10000   8.37707e-28 4.50640e-27 3.21935e-26 2.43124e-25 8.06002e-25 1.09273e-24 2.10446e-24 6.36588e-24 
  1.00000   3.26252e-27 1.35286e-26 7.06232e-26 4.23952e-25 8.39527e-25 9.80201e-25 1.34475e-24 2.05150e-24 
 10.00000   4.22012e-27 1.22285e-26 6.17932e-26 3.57446e-25 5.43848e-25 5.85347e-25 6.34688e-25 7.05107e-25 
100.00000   2.37129e-28 6.41129e-28 3.28963e-27 1.82087e-26 2.24448e-26 2.35224e-26 2.50641e-26 2.95565e-26 

         11
          250.0
  0.00001   2.67325e-31 1.02967e-29 1.22787e-27 6.26767e-26 4.09038e-25 7.26331e-25 2.03161e-24 1.05895e-23 
  0.00010   2.16348e-30 4.08668e-29 1.48314e-27 6.33673e-26 4.09884e-25 7.26967e-25 2.03290e-24 1.05770e-23 
  0.00100   1.80942e-29 1.83081e-28 2.69733e-27 7.03573e-26 4.18923e-25 7.34411e-25 2.03659e-24 1.04954e-23 
  0.01000   1.51828e-28 9.79031e-28 8.93177e-27 1.08998e-25 5.01046e-25 8.11201e-25 2.08626e-24 9.75860e-24 
  0.10000   1.15770e-27 5.62212e-27 3.66543e-26 2.50499e-25 7.99791e-25 1.09778e-24 2.06788e-24 6.11200e-24 
  1.00000   4.85157e-27 1.67741e-26 8.17027e-26 4.23272e-25 8.07206e-25 9.43961e-25 1.27225e-24 1.93329e-24 
 10.00000   6.41669e-27 1.78357e-26 7.30578e-26 3.69428e-25 5.47434e-25 5.79077e-25 6.20875e-25 6.72538e-25 
100.00000   5.50779e-28 1.38389e-27 5.43852e-27 2.67704e-26 3.23988e-26 3.42597e-26 3.78301e-26 4.47831e-26 

         11
          300.0
  0.00001   3.43167e-31 1.71562e-29 2.20423e-27 8.93818e-26 5.14811e-25 8.66117e-25 2.19587e-24 9.90306e-24 
  0.00010   2.67378e-30 5.89109e-29 2.43355e-27 8.98207e-26 5.15251e-25 8.66588e-25 2.19527e-24 9.89214e-24 
  0.00100   2.24261e-29 2.41002e-28 3.69047e-27 9.52278e-26 5.21931e-25 8.71268e-25 2.19538e-24 9.81718e-24 
  0.01000   1.88023e-28 1.18397e-27 1.03673e-26 1.29986e-25 5.75776e-25 9.10608e-25 2.18943e-24 9.16017e-24 
  0.10000   1.43589e-27 6.52727e-27 3.98153e-26 2.57422e-25 7.96674e-25 1.08805e-24 2.03742e-24 5.76170e-24 
  1.00000   6.51403e-27 1.97303e-26 8.98131e-26 4.19064e-25 7.77542e-25 9.17188e-25 1.20601e-24 1.84565e-24 
 10.00000   8.80437e-27 2.22102e-26 8.26639e-26 3.72476e-25 5.36997e-25 5.65241e-25 6.03700e-25 6.66021e-25 
100.00000   1.04142e-27 2.26226e-27 7.74912e-27 3.45547e-26 4.29689e-26 4.53170e-26 5.25404e-26 6.31927e-26 

         11
          350.0
  0.00001   4.24341e-31 2.72539e-29 3.38313e-27 1.14658e-25 5.97397e-25 9.66453e-25 2.27813e-24 9.04068e-24 
  0.00010   3.06541e-30 7.76910e-29 3.57765e-27 1.14964e-25 5.97684e-25 9.66764e-25 2.27858e-24 9.03726e-24 
  0.00100   2.45779e-29 2.96086e-28 4.81472e-27 1.18996e-25 6.01839e-25 9.69027e-25 2.27687e-24 8.97280e-24 
  0.01000   2.06542e-28 1.35450e-27 1.15833e-26 1.48775e-25 6.36911e-25 9.82825e-25 2.23979e-24 8.42822e-24 
  0.10000   1.60560e-27 7.21069e-27 4.21176e-26 2.64262e-25 7.95653e-25 1.07343e-24 1.99111e-24 5.44331e-24 
  1.00000   7.88094e-27 2.21403e-26 9.44664e-26 4.09489e-25 7.54234e-25 8.92111e-25 1.14911e-24 1.78509e-24 
 10.00000   1.14590e-26 2.56412e-26 8.88452e-26 3.69188e-25 5.20565e-25 5.49289e-25 5.86987e-25 6.63841e-25 
100.00000   1.62250e-27 3.08011e-27 1.06529e-26 4.15115e-26 5.34950e-26 5.61851e-26 6.62941e-26 8.33750e-26 

         11
          400.0
  0.00001   5.11882e-31 4.16565e-29 4.60596e-27 1.35054e-25 6.47114e-25 1.02366e-24 2.29445e-24 8.28179e-24 
  0.00010   3.42727e-30 9.78789e-29 4.76815e-27 1.35285e-25 6.47382e-25 1.02379e-24 2.29408e-24 8.27692e-24 
  0.00100   2.60450e-29 3.42900e-28 5.95975e-27 1.38339e-25 6.50193e-25 1.02502e-24 2.29104e-24 8.22616e-24 
  0.01000   2.11990e-28 1.47881e-27 1.26977e-26 1.64025e-25 6.73605e-25 1.02890e-24 2.24920e-24 7.73903e-24 
  0.10000   1.66893e-27 7.59886e-27 4.31151e-26 2.67741e-25 7.91488e-25 1.05730e-24 1.93843e-24 5.14697e-24 
  1.00000   8.56378e-27 2.38329e-26 9.70549e-26 4.01457e-25 7.34732e-25 8.70683e-25 1.11812e-24 1.69739e-24 
 10.00000   1.34071e-26 2.72573e-26 9.55110e-26 3.64516e-25 5.04003e-25 5.31084e-25 5.67418e-25 6.64033e-25 
100.00000   2.26566e-27 3.86904e-27 1.39790e-26 4.74398e-26 6.25023e-26 6.58573e-26 7.78117e-26 1.00552e-25 

         11
          600.0
  0.00001   8.71030e-31 1.44707e-28 9.34996e-27 1.87748e-25 7.29374e-25 1.06416e-24 2.11365e-24 6.04511e-24 
  0.00010   4.50108e-30 2.05197e-28 9.43140e-27 1.87831e-25 7.29251e-25 1.06344e-24 2.11186e-24 6.04287e-24 
  0.00100   2.78662e-29 4.68551e-28 1.02546e-26 1.89133e-25 7.29223e-25 1.06212e-24 2.10755e-24 6.01491e-24 
  0.01000   1.97780e-28 1.70666e-27 1.57956e-26 2.01680e-25 7.30967e-25 1.05156e-24 2.06789e-24 5.78113e-24 
  0.10000   1.49431e-27 7.89855e-27 4.30791e-26 2.70450e-25 7.48340e-25 9.96426e-25 1.78130e-24 4.19822e-24 
  1.00000   8.43960e-27 2.55459e-26 1.00936e-25 3.58690e-25 6.54856e-25 7.70342e-25 1.01774e-24 1.50585e-24 
 10.00000   1.63702e-26 3.13286e-26 1.20764e-25 3.31213e-25 4.39414e-25 4.65700e-25 5.03027e-25 6.18991e-25 
100.00000   4.57421e-27 6.86503e-27 2.93416e-26 6.68171e-26 8.73950e-26 9.27185e-26 1.08970e-25 1.47369e-25 

         12
          100.0
  0.00001   2.51671e-34 3.58137e-33 3.39436e-32 9.42448e-30 2.42601e-28 6.38847e-28 4.04074e-27 2.33435e-26 
  0.00010   2.44345e-33 3.39624e-32 2.59409e-31 1.67619e-29 2.92065e-28 6.94004e-28 4.08624e-27 2.33602e-26 
  0.00100   2.37444e-32 3.21822e-31 2.05866e-30 4.70088e-29 4.40397e-28 9.16504e-28 4.38119e-27 2.31838e-26 
  0.01000   2.30073e-31 3.05480e-30 1.71035e-29 2.16529e-28 1.05048e-27 1.75923e-27 5.65571e-27 2.26270e-26 
  0.10000   2.03842e-30 2.63563e-29 1.17210e-28 7.68366e-28 2.06553e-27 2.97959e-27 5.56122e-27 1.35931e-26 
  1.00000   7.71990e-30 1.05911e-28 3.49072e-28 1.02772e-27 1.73384e-27 1.96763e-27 2.49517e-27 4.27204e-27 
 10.00000   7.30432e-30 1.06902e-28 3.02762e-28 4.81544e-28 6.44352e-28 6.98930e-28 9.12950e-28 1.56763e-27 
100.00000   1.45314e-31 1.32000e-30 3.84812e-30 7.62201e-30 1.09506e-29 1.56793e-29 2.45937e-29 5.28581e-29 

         12
          150.0
  0.00001   6.75430e-34 5.07099e-33 9.14353e-32 7.41522e-29 1.05193e-27 2.09924e-27 7.05197e-27 2.72613e-26 
  0.00010   6.62557e-33 4.77020e-32 5.26276e-31 8.64017e-29 1.06264e-27 2.10603e-27 7.05666e-27 2.72193e-26 
  0.00100   6.51739e-32 4.54452e-31 3.53123e-30 1.32936e-28 1.15299e-27 2.18110e-27 7.08452e-27 2.68411e-26 
  0.01000   6.40618e-31 4.32106e-30 2.61321e-29 3.50216e-28 1.67992e-27 2.70695e-27 7.34696e-27 2.46479e-26 
  0.10000   5.93604e-30 3.70569e-29 1.62716e-28 9.60403e-28 2.46010e-27 3.37608e-27 6.12421e-27 1.41017e-26 
  1.00000   2.69468e-29 1.49920e-28 4.32118e-28 1.16221e-27 1.90024e-27 2.16525e-27 2.79036e-27 5.48310e-27 
 10.00000   3.07452e-29 1.59162e-28 4.05192e-28 6.56616e-28 9.13692e-28 1.00900e-27 1.22586e-27 4.37710e-27 
100.00000   1.35939e-30 4.12029e-30 1.14696e-29 2.41990e-29 3.66052e-29 4.92017e-29 8.64581e-29 2.67538e-28 

         12
          200.0
  0.00001   1.02637e-33 6.40475e-33 2.48591e-31 2.57822e-28 2.25024e-27 3.91151e-27 9.78539e-27 3.06853e-26 
  0.00010   1.01769e-32 5.95996e-32 1.05792e-30 2.69854e-28 2.25521e-27 3.91426e-27 9.78369e-27 3.06394e-26 
  0.00100   1.01162e-31 5.68048e-31 5.78608e-30 3.17047e-28 2.29642e-27 3.93487e-27 9.75053e-27 3.03291e-26 
  0.01000   1.00599e-30 5.43825e-30 3.79994e-29 5.57771e-28 2.65822e-27 4.11990e-27 9.49181e-27 2.79941e-26 
  0.10000   9.69203e-30 4.67551e-29 2.14324e-28 1.25080e-27 3.17797e-27 4.20729e-27 7.38800e-27 1.64688e-26 
  1.00000   5.12596e-29 1.93015e-28 5.29455e-28 1.41868e-27 2.40105e-27 2.78743e-27 3.67971e-27 7.96825e-27 
 10.00000   7.27108e-29 2.05119e-28 4.84654e-28 8.99061e-28 1.42773e-27 1.55988e-27 1.83533e-27 9.29827e-27 
100.00000   5.05703e-30 8.96679e-30 2.66828e-29 6.73844e-29 9.50848e-29 1.10404e-28 1.69449e-28 8.21427e-28 

         12
          250.0
  0.00001   1.28022e-33 7.97208e-33 6.25029e-31 5.52659e-28 3.71454e-27 6.00525e-27 1.30766e-26 3.84299e-26 
  0.00010   1.27694e-32 7.24657e-32 2.06526e-30 5.60843e-28 3.71917e-27 6.00697e-27 1.30710e-26 3.83038e-26 
  0.00100   1.27511e-31 6.79182e-31 9.26571e-30 6.05918e-28 3.75447e-27 6.00770e-27 1.30085e-26 3.80197e-26 
  0.01000   1.27341e-30 6.49452e-30 5.37344e-29 8.55261e-28 4.02427e-27 6.05096e-27 1.25707e-26 3.57239e-26 
  0.10000   1.25246e-29 5.65698e-29 2.76317e-28 1.67549e-27 4.40707e-27 5.82379e-27 9.96775e-27 2.32537e-26 
  1.00000   7.16001e-29 2.36848e-28 6.49406e-28 1.87602e-27 3.46002e-27 4.13770e-27 5.89847e-27 1.30368e-26 
 10.00000   1.23825e-28 2.59332e-28 5.81148e-28 1.29991e-27 2.56922e-27 2.85431e-27 3.51608e-27 1.48728e-26 
100.00000   1.07158e-29 1.78096e-29 5.24272e-29 1.63397e-28 2.45537e-28 2.58671e-28 3.25630e-28 1.70586e-27 

         12
          300.0
  0.00001   1.45626e-33 9.83064e-33 1.34649e-30 9.13511e-28 5.30932e-27 8.33366e-27 1.77510e-26 5.57057e-26 
  0.00010   1.45320e-32 8.56360e-32 3.65738e-30 9.18880e-28 5.30916e-27 8.33470e-27 1.77474e-26 5.53382e-26 
  0.00100   1.45140e-31 7.78816e-31 1.41848e-29 9.62294e-28 5.34223e-27 8.34019e-27 1.76822e-26 5.51025e-26 
  0.01000   1.45022e-30 7.35708e-30 7.29552e-29 1.23006e-27 5.61061e-27 8.44472e-27 1.71177e-26 5.26849e-26 
  0.10000   1.43479e-29 6.51880e-29 3.49174e-28 2.22421e-27 6.21253e-27 8.43620e-27 1.44871e-26 3.97642e-26 
  1.00000   8.99822e-29 2.77135e-28 7.91340e-28 2.61449e-27 5.37446e-27 6.63720e-27 1.08671e-26 2.27289e-26 
 10.00000   1.65474e-28 3.16408e-28 7.34388e-28 1.98292e-27 4.76835e-27 5.77863e-27 7.81759e-27 2.03393e-26 
100.00000   1.69470e-29 3.34825e-29 8.96419e-29 3.07867e-28 6.34093e-28 6.72512e-28 7.89778e-28 2.81380e-27 

         12
          350.0
  0.00001   1.59094e-33 1.19482e-32 2.70426e-30 1.29870e-27 6.95716e-27 1.07486e-26 2.39530e-26 8.76121e-26 
  0.00010   1.58722e-32 9.75858e-32 5.82646e-30 1.30217e-27 6.95818e-27 1.07387e-26 2.39560e-26 8.75531e-26 
  0.00100   1.58439e-31 8.60156e-31 1.98668e-29 1.34242e-27 6.99639e-27 1.07617e-26 2.38991e-26 8.71325e-26 
  0.01000   1.58311e-30 8.01993e-30 9.25269e-29 1.63392e-27 7.30214e-27 1.10415e-26 2.34878e-26 8.38351e-26 
  0.10000   1.57005e-29 7.15190e-29 4.20867e-28 2.83575e-27 8.25016e-27 1.18524e-26 2.14962e-26 6.87228e-26 
  1.00000   1.05124e-28 3.06886e-28 9.36405e-28 3.74733e-27 8.40956e-27 1.05919e-26 1.87393e-26 3.87701e-26 
 10.00000   1.90566e-28 4.06492e-28 9.29936e-28 3.25390e-27 8.05417e-27 1.01350e-26 1.42175e-26 2.52323e-26 
100.00000   2.45360e-29 5.25151e-29 1.46637e-28 5.39516e-28 1.35548e-27 1.44765e-27 1.71112e-27 4.04031e-27 

         12
          400.0
  0.00001   1.65450e-33 1.45131e-32 4.82583e-30 1.65442e-27 8.51372e-27 1.32007e-26 3.14091e-26 1.42173e-25 
  0.00010   1.64974e-32 1.09607e-31 8.68631e-30 1.65845e-27 8.51667e-27 1.31938e-26 3.14256e-26 1.42100e-25 
  0.00100   1.64609e-31 9.22812e-31 2.57770e-29 1.69811e-27 8.56088e-27 1.32433e-26 3.13673e-26 1.41534e-25 
  0.01000   1.64399e-30 8.43865e-30 1.10311e-28 2.01731e-27 8.93528e-27 1.38304e-26 3.11076e-26 1.36980e-25 
  0.10000   1.63275e-29 7.47776e-29 4.82952e-28 3.45709e-27 1.07062e-26 1.62076e-26 3.05125e-26 1.05917e-25 
  1.00000   1.13954e-28 3.31450e-28 1.06351e-27 5.19060e-27 1.24523e-26 1.61580e-26 2.78525e-26 5.68409e-26 
 10.00000   2.13334e-28 4.31201e-28 1.17164e-27 5.00876e-27 1.23181e-26 1.56417e-26 2.16476e-26 2.87672e-26 
100.00000   3.32830e-29 6.60747e-29 2.10198e-28 8.74348e-28 2.37566e-27 2.53887e-27 2.98123e-27 5.22989e-27 

         12
          600.0
  0.00001   1.62005e-33 2.70413e-32 2.14936e-29 2.82519e-27 1.53918e-26 2.65835e-26 7.15710e-26 4.09363e-25 
  0.00010   1.60611e-32 1.74137e-31 2.79704e-29 2.82814e-27 1.53709e-26 2.66077e-26 7.15667e-26 4.09173e-25 
  0.00100   1.59578e-31 1.14863e-30 5.34183e-29 2.87313e-27 1.54804e-26 2.67304e-26 7.15373e-26 4.08278e-25 
  0.01000   1.58774e-30 9.21629e-30 1.69562e-28 3.34792e-27 1.64149e-26 2.79666e-26 7.15809e-26 3.99768e-25 
  0.10000   1.57705e-29 7.67024e-29 6.21399e-28 5.79064e-27 2.19327e-26 3.56965e-26 7.66746e-26 3.26104e-25 
  1.00000   1.15574e-28 3.62116e-28 1.48117e-27 1.15342e-26 3.24171e-26 4.40411e-26 7.57524e-26 1.52677e-25 
 10.00000   2.68273e-28 5.16564e-28 2.06571e-27 1.49715e-26 3.06931e-26 3.87359e-26 5.22960e-26 6.54710e-26 
100.00000   7.14889e-29 1.24089e-28 5.03878e-28 3.69776e-27 9.11556e-27 9.59821e-27 1.08023e-26 1.16933e-26 

         13
          100.0
  0.00001   5.07793e-32 5.70710e-31 1.33604e-29 1.42530e-27 2.69343e-26 7.50202e-26 4.61967e-25 5.92451e-24 
  0.00010   4.67034e-31 4.32853e-30 6.48967e-29 2.40534e-27 3.22083e-26 8.36516e-26 4.70534e-25 5.95010e-24 
  0.00100   4.34464e-30 3.41540e-29 3.80042e-28 6.79822e-27 5.53399e-26 1.20724e-25 5.40563e-25 6.13025e-24 
  0.01000   4.00929e-29 2.81792e-28 2.58022e-27 3.09988e-26 1.75334e-25 3.07691e-25 9.17842e-25 6.81508e-24 
  0.10000   3.22426e-28 2.02182e-27 1.56037e-26 1.36278e-25 4.78566e-25 7.05889e-25 1.57932e-24 5.95323e-24 
  1.00000   1.45433e-27 8.16340e-27 4.32901e-26 2.78833e-25 6.40834e-25 7.93070e-25 1.24055e-24 2.41441e-24 
 10.00000   1.47324e-27 6.57367e-27 2.78634e-26 1.80640e-25 3.53203e-25 4.05747e-25 5.33835e-25 7.03650e-25 
100.00000   3.59528e-29 1.54100e-28 6.76319e-28 2.72559e-27 5.41309e-27 6.71868e-27 8.49993e-27 9.83748e-27 

         13
          150.0
  0.00001   1.05446e-31 1.28892e-30 5.31121e-29 6.45222e-27 9.02547e-26 2.02186e-25 8.30951e-25 7.45678e-24 
  0.00010   9.39212e-31 8.46656e-30 1.48671e-28 7.69001e-27 9.24523e-26 2.04464e-25 8.32785e-25 7.45230e-24 
  0.00100   8.46941e-30 5.91229e-29 6.21462e-28 1.33350e-26 1.10955e-25 2.27696e-25 8.59051e-25 7.48323e-24 
  0.01000   7.69893e-29 4.47619e-28 3.49518e-27 4.17928e-26 2.19734e-25 3.80747e-25 1.09344e-24 7.58876e-24 
  0.10000   6.18270e-28 3.09579e-27 1.99198e-26 1.46564e-25 5.01235e-25 7.49736e-25 1.57980e-24 5.86991e-24 
  1.00000   2.71837e-27 1.18534e-26 5.39138e-26 2.85652e-25 6.17227e-25 7.86782e-25 1.21058e-24 2.12070e-24 
 10.00000   3.51333e-27 1.13900e-26 4.31541e-26 2.23531e-25 4.08486e-25 4.52559e-25 5.40790e-25 6.45083e-25 
100.00000   1.48407e-28 4.65752e-28 1.74438e-27 5.89391e-27 1.11234e-26 1.28421e-26 1.51361e-26 1.93090e-26 

         13
          200.0
  0.00001   1.56522e-31 2.46026e-30 1.71489e-28 1.66506e-26 1.72983e-25 3.39024e-25 1.10867e-24 8.06518e-24 
  0.00010   1.38369e-30 1.39909e-29 3.08062e-28 1.76782e-26 1.73868e-25 3.40085e-25 1.10981e-24 8.05973e-24 
  0.00100   1.22673e-29 8.60045e-29 9.20561e-28 2.34146e-26 1.84554e-25 3.51768e-25 1.12132e-24 8.06415e-24 
  0.01000   1.08601e-28 5.91751e-28 4.29946e-27 5.36006e-26 2.65772e-25 4.51818e-25 1.25080e-24 7.94725e-24 
  0.10000   8.66124e-28 3.98562e-27 2.28005e-26 1.55466e-25 5.17089e-25 7.60617e-25 1.57519e-24 5.79095e-24 
  1.00000   3.97517e-27 1.48191e-26 6.09119e-26 2.84425e-25 6.01222e-25 7.70884e-25 1.17551e-24 1.95864e-24 
 10.00000   5.83227e-27 1.59835e-26 5.71410e-26 2.41715e-25 4.22332e-25 4.57223e-25 5.12747e-25 6.41498e-25 
100.00000   3.51254e-28 9.85751e-28 3.41219e-27 1.03473e-26 1.78551e-26 1.93463e-26 2.14821e-26 3.14835e-26 

         13
          250.0
  0.00001   1.95613e-31 4.26716e-30 4.31892e-28 3.10953e-26 2.54359e-25 4.58653e-25 1.31770e-24 8.22404e-24 
  0.00010   1.74290e-30 2.09843e-29 5.89130e-28 3.17659e-26 2.54882e-25 4.59334e-25 1.31849e-24 8.21957e-24 
  0.00100   1.55076e-29 1.15090e-28 1.30086e-27 3.67760e-26 2.60696e-25 4.65448e-25 1.32300e-24 8.17995e-24 
  0.01000   1.34957e-28 7.16668e-28 5.04449e-27 6.57895e-26 3.15619e-25 5.20786e-25 1.38782e-24 7.87548e-24 
  0.10000   1.05925e-27 4.65624e-27 2.47439e-26 1.64083e-25 5.29427e-25 7.55477e-25 1.57050e-24 5.59874e-24 
  1.00000   5.32237e-27 1.73960e-26 6.51467e-26 2.81337e-25 5.96178e-25 7.46126e-25 1.12169e-24 1.85586e-24 
 10.00000   8.10217e-27 2.01408e-26 6.54129e-26 2.46873e-25 4.13052e-25 4.48807e-25 4.86655e-25 6.82521e-25 
100.00000   6.49307e-28 1.71980e-27 5.50010e-27 1.57975e-26 2.48851e-26 2.60272e-26 2.82166e-26 4.46813e-26 

         13
          300.0
  0.00001   2.21724e-31 6.76050e-30 8.62626e-28 4.74445e-26 3.24863e-25 5.51572e-25 1.46990e-24 8.11562e-24 
  0.00010   1.97231e-30 2.88385e-29 1.02611e-27 4.78635e-26 3.25210e-25 5.51708e-25 1.46938e-24 8.10729e-24 
  0.00100   1.77465e-29 1.45892e-28 1.78614e-27 5.20188e-26 3.28909e-25 5.54959e-25 1.47114e-24 8.05983e-24 
  0.01000   1.56470e-28 8.33562e-28 5.77323e-27 7.81561e-26 3.66611e-25 5.83851e-25 1.48328e-24 7.66175e-24 
  0.10000   1.21333e-27 5.15720e-27 2.63212e-26 1.71384e-25 5.36133e-25 7.58323e-25 1.55046e-24 5.40586e-24 
  1.00000   6.54243e-27 1.97319e-26 6.77690e-26 2.76968e-25 5.91548e-25 7.23381e-25 1.08242e-24 1.76820e-24 
 10.00000   1.03376e-26 2.41230e-26 6.59103e-26 2.48772e-25 3.94328e-25 4.31413e-25 4.87439e-25 7.01761e-25 
100.00000   1.06072e-27 2.59006e-27 7.77009e-27 2.15140e-26 3.18477e-26 3.33864e-26 3.65993e-26 5.97123e-26 

         13
          350.0
  0.00001   2.41564e-31 1.01961e-29 1.46348e-27 6.38587e-26 3.84285e-25 6.23404e-25 1.55504e-24 7.71801e-24 
  0.00010   2.11781e-30 3.73674e-29 1.61988e-27 6.41733e-26 3.84613e-25 6.23673e-25 1.55519e-24 7.71402e-24 
  0.00100   1.87951e-29 1.74546e-28 2.39180e-27 6.74230e-26 3.86996e-25 6.24997e-25 1.55366e-24 7.68866e-24 
  0.01000   1.69475e-28 9.38672e-28 6.57973e-27 9.06157e-26 4.13049e-25 6.43993e-25 1.54914e-24 7.36374e-24 
  0.10000   1.37184e-27 5.57515e-27 2.76300e-26 1.77207e-25 5.37212e-25 7.65149e-25 1.51965e-24 5.21571e-24 
  1.00000   7.57095e-27 2.15753e-26 7.03695e-26 2.76455e-25 5.81657e-25 7.11163e-25 1.05887e-24 1.75458e-24 
 10.00000   1.24190e-26 2.72688e-26 7.26565e-26 2.54641e-25 3.71740e-25 4.15297e-25 4.88655e-25 7.02644e-25 
100.00000   1.55303e-27 3.47060e-27 1.02055e-26 2.71075e-26 3.95104e-26 4.24971e-26 4.62592e-26 7.28279e-26 

         13
          400.0
  0.00001   2.61004e-31 1.49127e-29 2.17296e-27 7.87085e-26 4.28966e-25 6.77049e-25 1.60570e-24 7.33549e-24 
  0.00010   2.21869e-30 4.62304e-29 2.32176e-27 7.89377e-26 4.29206e-25 6.77051e-25 1.60567e-24 7.32654e-24 
  0.00100   1.96022e-29 1.98004e-28 3.09744e-27 8.14950e-26 4.30907e-25 6.77433e-25 1.60392e-24 7.29828e-24 
  0.01000   1.74079e-28 1.02177e-27 7.38960e-27 1.01765e-25 4.49706e-25 6.86826e-25 1.58558e-24 6.98201e-24 
  0.10000   1.44141e-27 5.91639e-27 2.87436e-26 1.82453e-25 5.34872e-25 7.64065e-25 1.48671e-24 4.99567e-24 
  1.00000   7.88590e-27 2.28180e-26 7.25859e-26 2.74162e-25 5.63929e-25 6.88898e-25 1.01978e-24 1.71393e-24 
 10.00000   1.46988e-26 2.98695e-26 7.80615e-26 2.54776e-25 3.60553e-25 4.02328e-25 4.81529e-25 6.90767e-25 
100.00000   2.21915e-27 4.30847e-27 1.29026e-26 3.16754e-26 4.81475e-26 5.10513e-26 5.53756e-26 8.42625e-26 

         13
          600.0
  0.00001   3.60978e-31 4.68677e-29 5.61006e-27 1.26595e-25 5.20771e-25 7.71180e-25 1.60971e-24 5.69554e-24 
  0.00010   2.49882e-30 9.07279e-29 5.68779e-27 1.26651e-25 5.20680e-25 7.70985e-25 1.60936e-24 5.69481e-24 
  0.00100   1.95661e-29 2.69022e-28 6.38680e-27 1.27657e-25 5.20872e-25 7.70009e-25 1.60562e-24 5.67888e-24 
  0.01000   1.59168e-28 1.18661e-27 1.05508e-26 1.37570e-25 5.23947e-25 7.63039e-25 1.57575e-24 5.50687e-24 
  0.10000   1.29883e-27 6.60243e-27 3.12462e-26 1.93482e-25 5.39931e-25 7.46480e-25 1.43388e-24 4.14209e-24 
  1.00000   7.50521e-27 2.61242e-26 7.68274e-26 2.57255e-25 5.05276e-25 6.23509e-25 8.91540e-25 1.55961e-24 
 10.00000   1.67307e-26 3.55471e-26 9.06326e-26 2.31236e-25 3.39108e-25 3.67005e-25 4.30528e-25 6.21340e-25 
100.00000   4.58251e-27 7.94540e-27 2.38591e-26 4.65655e-26 7.05571e-26 7.55000e-26 8.72618e-26 1.19431e-25 

         14
          100.0
  0.00001   1.14557e-33 1.16476e-32 2.64677e-31 2.21385e-29 6.00504e-28 1.71063e-27 1.53662e-26 3.38966e-25 
  0.00010   1.12533e-32 1.07488e-31 1.88543e-30 6.02508e-29 8.82299e-28 2.22566e-27 1.61223e-26 3.40515e-25 
  0.00100   1.10876e-31 9.93202e-31 1.47499e-29 2.75083e-28 2.09504e-27 4.30349e-27 2.14810e-26 3.56418e-25 
  0.01000   1.08577e-30 9.23889e-30 1.22664e-28 1.64376e-27 8.24202e-27 1.43327e-26 4.77873e-26 4.03596e-25 
  0.10000   9.98506e-30 7.26237e-29 8.46917e-28 7.32579e-27 2.81110e-26 4.14009e-26 8.55013e-26 2.87101e-25 
  1.00000   5.95256e-29 2.59196e-28 2.77506e-27 1.58376e-26 3.22322e-26 3.80448e-26 5.72073e-26 9.14324e-26 
 10.00000   7.60715e-29 1.51492e-28 2.21885e-27 1.01935e-26 1.28898e-26 1.37237e-26 1.72955e-26 2.57184e-26 
100.00000   9.76945e-31 2.07052e-30 3.64558e-29 2.23527e-28 3.08425e-28 3.30107e-28 3.71000e-28 7.93479e-28 

         14
          150.0
  0.00001   2.10622e-33 2.23004e-32 6.06770e-31 1.40171e-28 2.84660e-27 6.82023e-27 4.18376e-26 5.10886e-25 
  0.00010   2.06748e-32 2.04873e-31 3.77613e-30 2.16697e-28 3.07888e-27 7.07203e-27 4.21662e-26 5.10559e-25 
  0.00100   2.02942e-31 1.87910e-30 2.49903e-29 5.45871e-28 4.51555e-27 9.03179e-27 4.60837e-26 5.08097e-25 
  0.01000   1.98916e-30 1.70598e-29 1.78749e-28 2.36014e-27 1.17024e-26 2.03429e-26 6.95713e-26 4.90910e-25 
  0.10000   1.82087e-29 1.27862e-28 1.12408e-27 9.44351e-27 3.41043e-26 5.06004e-26 1.01081e-25 2.85773e-25 
